refcode	metal	charge_cell2mol	charge_BVS	dictionary	unique_indices
BAKDUO	Ni	2	7777	{2: 0.194161, 3: 0.246626, 4: 9999}	2
BAKJON	Ni	2	7777	{2: 0.018461, 3: 0.413975, 4: 9999}	2
BAKKII	Ni	2	2	{2: 0.000781, 3: 0.685738, 4: 9999}	3
BAKRAH	Ni	2	2	{2: 0.031221, 3: 0.707936, 4: 9999}	2
BAKREL	Ni	2	2	{2: 0.022916, 3: 0.519029, 4: 9999}	3
BAKYAQ	Ni	2	2	{2: 0.064227, 3: 9999, 4: 9999}	2
BALCAU	Ni	2	2	{2: 0.005097, 3: 0.608633, 4: 9999}	2
BALVUF	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	1
BAMGII	Ni	2	7777	{2: 0.000788, 3: 0.428605, 4: 9999}	3
BAMPIP	Ni	2	2	{2: 0.004456, 3: 9999, 4: 9999}	6
BAMPUB	Ni	2	2	{2: 0.000229, 3: 0.677706, 4: 9999}	4
BAPKEI	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
BAPTAQ	Ni	9999	2	{2: 1.3e-05, 3: 0.584911, 4: 9999}	1
BAPTIY	Ni	9999	2	{2: 0.000608, 3: 0.72445, 4: 9999}	2
BAQCUR	Ni	2	2	{2: 0.034572, 3: 0.797019, 4: 9999}	3
BAQDEC	Ni	2	2	{2: 0.010779, 3: 0.755526, 4: 9999}	2
BAQDOM	Ni	2	2	{2: 0.000145, 3: 0.651113, 4: 9999}	2
BARBEB	Ni	9999	7777	{2: 0.179222, 3: 0.121278, 4: 9999}	1
BARGAE	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
BARGIL	Ni	2	7777	{2: 0.315622, 3: 0.029779, 4: 9999}	1
BARHEH	Ni	2	2	{2: 0.012806, 3: 0.795953, 4: 9999}	2
BARHUX	Ni	2	2	{2: 0.002302, 3: 0.827715, 4: 9999}	2
BARKIR	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
BASBEE	Ni	2	7777	{2: 0.200793, 3: 0.238304, 4: 9999}	1
BASTAT	Ni	2	7777	{2: 0.022504, 3: 0.426091, 4: 9999}	3
BASWUQ	Ni	2	2	{2: 0.002469, 3: 0.576595, 4: 9999}	1
BASXEB	Ni	2	2	{2: 0.002484, 3: 0.69131, 4: 9999}	1
BATLIT	Ni	2	7777	{2: 0.358241, 3: 0.009505, 4: 9999}	1
BATQAR	Ni	2	7777	{2: 0.019888, 3: 0.411906, 4: 9999}	2
BATSIY	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
BATWIF	Ni	9999	7777	{2: 0.329946, 3: 0.023894, 4: 9999}	2
BATZEB	Ni	3	9999	{2: 9999, 3: 9999, 4: 9999}	2
BAVFEM	Ni	2	7777	{2: 0.020572, 3: 0.39289, 4: 9999}	1
BAVNAN	Ni	2	2	{2: 9.9e-05, 3: 0.623229, 4: 9999}	3
BAVYUS	Ni	9999	7777	{2: 0.101604, 3: 0.27584, 4: 1.608329}	3
BAWMES	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
BAWNET	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
BAWNOD	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	5
BAWNUJ	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
BAXBUX	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	1
BAXCAE	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	1
BAXLIX	Ni	2	7777	{2: 0.025674, 3: 0.386182, 4: 9999}	2
BAYTIG	Ni	2	7777	{2: 0.338185, 3: 0.01293, 4: 9999}	1
BAYVAZ	Ni	2	2	{2: 0.07756, 3: 0.794694, 4: 9999}	2
BAYVED	Ni	2	7777	{2: 0.233783, 3: 0.145283, 4: 9999}	1
BAZBAG	Ni	9999	2	{2: 0.088753, 3: 0.862166, 4: 9999}	2
BAZSIE	Ni	2	2	{2: 0.076581, 3: 0.908486, 4: 9999}	3
BAZSUR	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
BEAMNI	Ni	2	7777	{2: 0.429313, 3: 0.098831, 4: 9999}	1
BEBMUQ	Ni	3	2	{2: 3.1e-05, 3: 0.587618, 4: 9999}	4
BEBNUR	Ni	3	2	{2: 0.00053, 3: 0.653448, 4: 9999}	4
BEBPOP	Ni	2	2	{2: 0.007755, 3: 0.833645, 4: 9999}	1
BEBQIK	Ni	2	7777	{2: 0.276277, 3: 0.143582, 4: 9999}	1
BEBQOQ	Ni	2	2	{2: 0.021146, 3: 0.609318, 4: 9999}	1
BEBQUW	Ni	2	7777	{2: 0.321466, 3: 0.086877, 4: 9999}	1
BECHID	Ni	9999	7777	{2: 0.462349, 3: 0.144694, 4: 9999}	2
BECHOJ	Ni	9999	7777	{2: 0.484559, 3: 0.172814, 4: 9999}	2
BEDDIX	Ni	3	9999	{2: 9999, 3: 9999, 4: 9999}	2
BEFCOE	Ni	9999	2	{2: 0.000531, 3: 0.608112, 4: 9999}	3
BEFHAW	Ni	2	7777	{2: 0.277446, 3: 0.117806, 4: 9999}	1
BEGLUU	Ni	2	2	{2: 0.033134, 3: 0.789182, 4: 9999}	2
BEGNEG	Ni	2	7777	{2: 0.068575, 3: 0.404221, 4: 9999}	2
BEGQUC	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
BEGRAJ	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	4
BEHHIH	Ni	2	2	{2: 0.224517, 3: 9999, 4: 9999}	2
BEJDOM	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
BEJDUS	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
BEJFAA	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
BEJVAO	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
BEKWOD	Ni	2	7777	{2: 0.10128, 3: 0.36318, 4: 9999}	2
BELVAS	Ni	2	7777	{2: 0.239294, 3: 0.137367, 4: 9999}	1
BELVEW	Ni	2	7777	{2: 0.217088, 3: 0.166147, 4: 9999}	1
BELVIA	Ni	2	7777	{2: 0.214459, 3: 0.169765, 4: 9999}	1
BEMHIM	Ni	2	7777	{2: 0.028138, 3: 0.395198, 4: 9999}	1
BEMHOS	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
BEMHUY	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
BEMNAK	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
BEMXAT	Ni	2	7777	{2: 0.021311, 3: 0.379918, 4: 1.709133}	1
BEMZUO	Ni	2	2	{2: 0.075268, 3: 0.828175, 4: 9999}	3
BENBOO	Ni	2	7777	{2: 0.223039, 3: 0.158218, 4: 9999}	1
BENKUA	Ni	2	7777	{2: 0.028495, 3: 0.454516, 4: 9999}	2
BEPCAC	Ni	2	7777	{2: 0.206697, 3: 0.179216, 4: 9999}	1
BEPNEP	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
BEPNOZ	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
BEQFAF	Ni	9999	2	{2: 0.007982, 3: 0.833892, 4: 9999}	2
BEQFAH	Ni	2	2	{2: 0.138115, 3: 9999, 4: 9999}	2
BEQMIT	Ni	2	7777	{2: 0.31123, 3: 0.025287, 4: 9999}	1
BEQYEE	Ni	2	2	{2: 0.004573, 3: 0.648241, 4: 9999}	2
BEQZAB	Ni	2	2	{2: 0.011599, 3: 0.716554, 4: 9999}	1
BERHOX	Ni	2	2	{2: 0.131886, 3: 9999, 4: 9999}	2
BESTOJ	Ni	2	7777	{2: 0.127124, 3: 0.220805, 4: 9999}	2
BESTUP	Ni	2	7777	{2: 0.167062, 3: 0.16871, 4: 9999}	2
BETCEL	Ni	9999	2	{2: 0.052431, 3: 0.882226, 4: 9999}	2
BEVMUL	Ni	2	2	{2: 0.042205, 3: 0.783973, 4: 9999}	3
BEWFAN	Ni	9999	2	{2: 0.01722, 3: 0.754688, 4: 9999}	2
BEWKIX	Ni	2	7777	{2: 0.000294, 3: 0.48499, 4: 9999}	2
BEWQEC	Ni	2	7777	{2: 0.000358, 3: 0.498737, 4: 9999}	4
BEWQIG	Ni	2	7777	{2: 0.0068, 3: 0.43711, 4: 9999}	4
BEXJEW	Ni	3	7777	{2: 0.232924, 3: 0.050339, 4: 9999}	1
BEXKOE	Ni	2	7777	{2: 0.158715, 3: 0.291107, 4: 9999}	1
BEXMIC	Ni	2	2	{2: 0.001966, 3: 0.639701, 4: 9999}	3
BEXMUO	Ni	2	2	{2: 0.036604, 3: 0.865015, 4: 9999}	2
BEXNAV	Ni	2	2	{2: 0.015951, 3: 0.842557, 4: 9999}	3
BEXZIN	Ni	2	7777	{2: 0.19373, 3: 0.247168, 4: 9999}	1
BEYLUN	Ni	2	2	{2: 0.009973, 3: 9999, 4: 9999}	6
BEZCAK	Ni	2	2	{2: 0.000842, 3: 0.826128, 4: 9999}	3
BEZCAN	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
BEZDIV	Ni	2	7777	{2: 1.8e-05, 3: 0.48962, 4: 9999}	3
BEZKIA	Ni	2	7777	{2: 0.197288, 3: 0.242702, 4: 9999}	4
BEZVOS	Ni	2	7777	{2: 0.000873, 3: 0.493341, 4: 9999}	3
BEZYUB	Ni	2	2	{2: 0.000175, 3: 0.527902, 4: 9999}	2
BEZZAI	Ni	2	7777	{2: 0.007291, 3: 0.427249, 4: 9999}	2
BFBZNI	Ni	2	2	{2: 0.106848, 3: 0.856733, 4: 9999}	1
BHEXNI	Ni	2	2	{2: 0.006371, 3: 9999, 4: 9999}	2
BIBDOG	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
BIBDUM	Ni	3	9999	{2: 9999, 3: 9999, 4: 9999}	3
BIBFEY	Ni	3	9999	{2: 9999, 3: 9999, 4: 9999}	2
BIBGIE	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
BIBWIV	Ni	2	2	{2: 0.000146, 3: 0.593147, 4: 9999}	3
BICAEN10	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
BICDOG	Ni	2	7777	{2: 0.014547, 3: 0.439345, 4: 9999}	1
BICQAI	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
BICSIQ	Ni	9999	2	{2: 0.149483, 3: 0.987759, 4: 9999}	2
BICWEQ	Ni	2	2	{2: 0.001627, 3: 0.711159, 4: 9999}	2
BICWIU	Ni	2	2	{2: 0.004407, 3: 0.82042, 4: 9999}	1
BICZAO	Ni	2	2	{2: 0.000492, 3: 9999, 4: 9999}	3
BIDLUY	Ni	3	7777	{2: 0.231063, 3: 0.052798, 4: 9999}	1
BIFKOQ	Ni	2	2	{2: 0.021568, 3: 0.709921, 4: 9999}	2
BIFWIW10	Ni	9999	2	{2: 0.033178, 3: 0.542737, 4: 9999}	3
BIGMAF	Ni	9999	7777	{2: 0.018666, 3: 0.412876, 4: 9999}	3
BIGNEL	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
BIHKAE	Ni	2	2	{2: 0.000568, 3: 9999, 4: 9999}	2
BIJBAZ	Ni	2	2	{2: 0.022084, 3: 9999, 4: 9999}	2
BIJMEO	Ni	2	7777	{2: 4.7e-05, 3: 0.487108, 4: 9999}	2
BIJNOX	Ni	2	2	{2: 0.008922, 3: 0.568461, 4: 9999}	2
BIJQAO	Ni	2	7777	{2: 0.233203, 3: 0.123966, 4: 9999}	1
BIJRUJ	Ni	3	7777	{2: 0.188208, 3: 0.109408, 4: 9999}	1
BIJSAQ	Ni	3	7777	{2: 0.171313, 3: 0.131726, 4: 9999}	1
BIJSUK	Ni	2	7777	{2: 0.223014, 3: 0.091205, 4: 9999}	1
BIJTAR	Ni	2	7777	{2: 0.27284, 3: 0.025866, 4: 9999}	1
BIKINI	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
BIKPIW	Ni	2	2	{2: 0.00709, 3: 0.832922, 4: 9999}	1
BIMGAI	Ni	2	7777	{2: 0.308577, 3: 0.052085, 4: 9999}	2
BIMMIT	Ni	9999	7777	{2: 0.000445, 3: 0.441749, 4: 9999}	1
BIMMOZ	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
BINCOR	Ni	3	9999	{2: 9999, 3: 9999, 4: 9999}	2
BINMAO	Ni	2	2	{2: 0.000226, 3: 0.622113, 4: 9999}	3
BINSIA01	Ni	2	7777	{2: 0.349869, 3: 0.075078, 4: 9999}	1
BINTEX	Ni	2	2	{2: 0.011282, 3: 0.568905, 4: 9999}	1
BINYED	Ni	2	7777	{2: 0.004218, 3: 0.459763, 4: 9999}	3
BINYON	Ni	2	2	{2: 0.055088, 3: 0.807391, 4: 9999}	3
BIPCAG	Ni	2	2	{2: 0.081633, 3: 9999, 4: 9999}	2
BIPHIS	Ni	2	7777	{2: 0.044289, 3: 0.365035, 4: 9999}	1
BIPJUG	Ni	2	2	{2: 0.001125, 3: 0.50282, 4: 9999}	2
BIPKER	Ni	2	2	{2: 0.040891, 3: 9999, 4: 9999}	2
BIPRAT	Ni	2	2	{2: 0.000687, 3: 0.677466, 4: 9999}	2
BIQTIH	Ni	2	7777	{2: 0.030095, 3: 0.464136, 4: 9999}	1
BIRMUN	Ni	2	2	{2: 0.190355, 3: 9999, 4: 9999}	2
BISJAR	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	2
BISJES	Ni	2	2	{2: 0.16127, 3: 9999, 4: 9999}	2
BISJUL	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	2
BISKAS	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	2
BISMUL	Ni	2	2	{2: 0.206457, 3: 0.974103, 4: 9999}	3
BIVFIV	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	4
BIVFOB	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
BIVWUY	Ni	2	7777	{2: 0.077821, 3: 0.306668, 4: 1.637343}	2
BIVYEL	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
BIWNEA	Ni	2	7777	{2: 0.000448, 3: 0.470624, 4: 9999}	3
BIXQOR	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	2
BIXQUU	Ni	2	2	{2: 0.095607, 3: 0.929175, 4: 9999}	3
BIXXAH10	Ni	2	7777	{2: 0.061183, 3: 0.328234, 4: 1.657549}	3
BIYPIJ	Ni	2	7777	{2: 0.274064, 3: 0.096446, 4: 9999}	1
BIYZIT	Ni	2	2	{2: 0.024225, 3: 0.851555, 4: 9999}	2
BIZBAN	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
BIZHIC	Ni	2	7777	{2: 8.6e-05, 3: 0.494396, 4: 9999}	2
BIZHOI	Ni	2	2	{2: 0.001008, 3: 0.609069, 4: 9999}	2
BIZJEA	Ni	2	7777	{2: 0.087623, 3: 0.293962, 4: 1.625948}	2
BMPFPN	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
BMPNIB10	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	3
BMPONI	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	3
BOBQUE	Ni	2	7777	{2: 0.236851, 3: 0.100528, 4: 1.437737}	2
BOCSAN	Ni	9999	7777	{2: 0.000969, 3: 0.359308, 4: 9999}	1
BODFIJ	Ni	9999	7777	{2: 0.099963, 3: 0.364833, 4: 9999}	2
BODQER	Ni	2	2	{2: 0.000134, 3: 0.568486, 4: 9999}	2
BODRUI	Ni	2	7777	{2: 0.000493, 3: 0.487458, 4: 9999}	2
BODWOH	Ni	2	7777	{2: 0.177969, 3: 0.241897, 4: 9999}	2
BOFPOD	Ni	2	7777	{2: 0.330523, 3: 0.0497, 4: 9999}	1
BOGFIN	Ni	2	2	{2: 0.005986, 3: 9999, 4: 9999}	2
BOGKIS	Ni	2	2	{2: 4.8e-05, 3: 9999, 4: 9999}	2
BOHFOT	Ni	2	2	{2: 0.098168, 3: 0.845245, 4: 9999}	3
BOHJOX	Ni	2	2	{2: 8.8e-05, 3: 0.775836, 4: 9999}	2
BOHKIT	Ni	2	2	{2: 0.002632, 3: 0.7945, 4: 9999}	2
BOHWEC	Ni	2	7777	{2: 0.172442, 3: 0.226355, 4: 9999}	2
BOHZAZ	Ni	2	7777	{2: 0.324242, 3: 0.034843, 4: 9999}	2
BOJNET	Ni	9999	2	{2: 0.018753, 3: 0.845604, 4: 9999}	2
BOJPOI	Ni	0	9999	{2: 9999, 3: 9999, 4: 9999}	2
BOKFIT	Ni	2	7777	{2: 0.061388, 3: 0.327968, 4: 1.658681}	3
BOKHOB	Ni	2	7777	{2: 0.046366, 3: 0.34744, 4: 1.677813}	4
BOKZEH	Ni	2	2	{2: 0.092137, 3: 9999, 4: 9999}	2
BOKZIL	Ni	2	2	{2: 0.04211, 3: 9999, 4: 9999}	3
BOLNEV	Ni	2	2	{2: 0.018728, 3: 0.697285, 4: 9999}	1
BOLPIB	Ni	2	2	{2: 0.153579, 3: 0.925706, 4: 9999}	2
BOLPIE	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	4
BOLVAA	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
BOLVEE	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
BOLVII	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
BOLVOO	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
BOMFIV	Ni	2	7777	{2: 0.001657, 3: 0.468666, 4: 9999}	3
BOMQID	Ni	2	2	{2: 0.142797, 3: 0.980489, 4: 9999}	3
BOMVEF	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
BOMXUW	Ni	9999	2	{2: 0.000133, 3: 0.6495, 4: 9999}	4
BONFIV	Ni	9999	2	{2: 0.009508, 3: 0.814874, 4: 9999}	3
BONFOB	Ni	2	2	{2: 0.003896, 3: 0.762845, 4: 9999}	4
BONHIV	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
BONQAW	Ni	2	2	{2: 0.265445, 3: 9999, 4: 9999}	2
BOPFOD	Ni	3	7777	{2: 0.256642, 3: 0.019008, 4: 9999}	1
BOPHAQ	Ni	3	7777	{2: 0.178807, 3: 0.121826, 4: 9999}	2
BOPHEU	Ni	3	7777	{2: 0.192461, 3: 0.103789, 4: 9999}	1
BOPJOF10	Ni	9999	2	{2: 0.007293, 3: 0.592717, 4: 9999}	3
BOPQED	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	3
BOQPON	Ni	2	2	{2: 0.001152, 3: 0.64963, 4: 9999}	4
BOQXIQ	Ni	2	7777	{2: 0.406932, 3: 0.070858, 4: 9999}	4
BOQZOW	Ni	2	7777	{2: 0.151723, 3: 0.299881, 4: 9999}	1
BOQZUC	Ni	2	7777	{2: 0.252477, 3: 0.173448, 4: 9999}	1
BORMIF	Ni	2	2	{2: 0.000109, 3: 0.630519, 4: 9999}	3
BOSNEC	Ni	2	2	{2: 0.109624, 3: 9999, 4: 9999}	2
BOSVOU	Ni	2	7777	{2: 0.212505, 3: 0.223607, 4: 9999}	1
BOTPIK	Ni	2	7777	{2: 0.279006, 3: 0.089566, 4: 9999}	2
BOTZAO	Ni	2	2	{2: 0.016629, 3: 9999, 4: 9999}	3
BOVFUO	Ni	2	7777	{2: 0.236373, 3: 0.145274, 4: 9999}	1
BOVKAZ	Ni	2	2	{2: 0.089999, 3: 0.838534, 4: 9999}	3
BOVMOP	Ni	2	2	{2: 1.1e-05, 3: 0.56545, 4: 9999}	3
BOVWOY	Ni	9999	3	{2: 0.750908, 3: 0.452014, 4: 9999}	2
BOWFUP	Ni	3	7777	{2: 0.189842, 3: 0.10725, 4: 9999}	1
BOWHOK	Ni	2	2	{2: 0.037151, 3: 0.78386, 4: 9999}	4
BOXMEG	Ni	2	2	{2: 0.005382, 3: 0.641569, 4: 9999}	2
BOYGAA	Ni	3	2	{2: 1.9e-05, 3: 0.618972, 4: 9999}	2
BOYXAP	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	3
BOYXET	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	3
BOZJAD	Ni	2	2	{2: 0.000228, 3: 0.603298, 4: 9999}	3
BOZJEH	Ni	2	7777	{2: 0.000146, 3: 0.453722, 4: 9999}	3
BOZJIL	Ni	2	7777	{2: 4.7e-05, 3: 0.480693, 4: 9999}	2
BOZKEI	Ni	2	2	{2: 9e-06, 3: 0.517195, 4: 9999}	3
BOZKOS	Ni	2	2	{2: 0.000366, 3: 0.523935, 4: 9999}	3
BOZLEJ	Ni	2	2	{2: 5.9e-05, 3: 0.57693, 4: 9999}	3
BOZLOT	Ni	2	2	{2: 2.8e-05, 3: 0.581762, 4: 9999}	3
BOZNAG	Ni	3	7777	{2: 0.044402, 3: 0.37404, 4: 9999}	2
BOZNIO	Ni	2	2	{2: 0.070118, 3: 0.828821, 4: 9999}	2
BOZPEM	Ni	2	2	{2: 0.088685, 3: 0.849672, 4: 9999}	2
BOZPIQ	Ni	2	2	{2: 0.040723, 3: 0.771896, 4: 9999}	4
BOZPOX	Ni	2	7777	{2: 0.000748, 3: 0.437449, 4: 9999}	2
BOZXUL	Ni	9999	7777	{2: 0.096685, 3: 0.230308, 4: 9999}	1
BOZZIZ	Ni	2	2	{2: 0.03898, 3: 9999, 4: 9999}	3
BOZZOF	Ni	2	2	{2: 0.023527, 3: 0.54849, 4: 9999}	2
BOZZUL	Ni	2	2	{2: 0.161376, 3: 9999, 4: 9999}	2
BPBRNI	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	2
BPPENI	Ni	3	9999	{2: 9999, 3: 9999, 4: 9999}	2
BUBBAD	Ni	3	7777	{2: 0.292338, 3: 0.028146, 4: 9999}	1
BUBBEH	Ni	3	7777	{2: 0.265247, 3: 0.007641, 4: 9999}	1
BUBLEQ	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
BUCSUO	Ni	2	2	{2: 0.032946, 3: 0.861038, 4: 9999}	3
BUCVOL	Ni	2	2	{2: 0.008435, 3: 0.81604, 4: 9999}	2
BUDCOT	Ni	2	2	{2: 1e-05, 3: 0.550765, 4: 9999}	4
BUDHEN	Ni	3	9999	{2: 9999, 3: 9999, 4: 9999}	2
BUDJAN	Ni	2	7777	{2: 0.218117, 3: 0.163365, 4: 9999}	1
BUFHAL	Ni	2	2	{2: 0.001435, 3: 0.728756, 4: 9999}	2
BUGCUC	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
BUGDAJ	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
BUGDEN	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
BUGDIR	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
BUGDOX	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	2
BUGJIY	Ni	2	7777	{2: 0.052894, 3: 0.368701, 4: 9999}	2
BUGTEC01	Ni	9999	7777	{2: 0.459682, 3: 0.086565, 4: 9999}	1
BUHKIA	Ni	2	7777	{2: 0.0508, 3: 0.341694, 4: 1.669101}	2
BUJPEC	Ni	2	2	{2: 0.062314, 3: 0.892972, 4: 9999}	1
BUJWEJ	Ni	2	2	{2: 0.00136, 3: 0.511708, 4: 9999}	4
BUJZUE	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	1
BUKJUM10	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
BUKKAT10	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
BUKMIE	Ni	2	7777	{2: 0.081241, 3: 0.354131, 4: 9999}	2
BUKMOK	Ni	9999	7777	{2: 0.240026, 3: 0.147872, 4: 9999}	1
BUKQII	Ni	2	2	{2: 0.006021, 3: 0.564983, 4: 9999}	3
BULVEM	Ni	2	7777	{2: 4.2e-05, 3: 0.47196, 4: 9999}	2
BULYEM	Ni	2	7777	{2: 0.066172, 3: 0.354075, 4: 9999}	2
BUNMON	Ni	2	2	{2: 0.006301, 3: 0.758902, 4: 9999}	3
BUNVOV02	Ni	2	2	{2: 6.3e-05, 3: 0.507973, 4: 9999}	3
BUPANI10	Ni	9999	7777	{2: 0.266773, 3: 0.081374, 4: 9999}	1
BUPKUT	Ni	3	7777	{2: 0.208274, 3: 0.0829, 4: 9999}	1
BUPLAA	Ni	3	7777	{2: 0.228048, 3: 0.05678, 4: 9999}	1
BURBUL	Ni	2	7777	{2: 0.233668, 3: 0.197051, 4: 9999}	1
BURCAS	Ni	2	7777	{2: 0.120919, 3: 0.338535, 4: 9999}	1
BURCEW	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	1
BURCIA	Ni	2	2	{2: 0.031189, 3: 0.785659, 4: 9999}	1
BURCOG	Ni	9999	2	{2: 0.002908, 3: 0.758348, 4: 9999}	1
BURDEY	Ni	2	2	{2: 0.016206, 3: 0.795922, 4: 9999}	3
BURWER	Ni	2	2	{2: 0.000234, 3: 0.589558, 4: 9999}	2
BURWIW	Ni	2	7777	{2: 0.104461, 3: 0.284616, 4: 9999}	2
BURWOB	Ni	2	2	{2: 0.004199, 3: 0.700221, 4: 9999}	3
BURXES	Ni	2	2	{2: 0.024099, 3: 0.619556, 4: 9999}	1
BUSNOS	Ni	2	7777	{2: 0.437326, 3: 0.058513, 4: 9999}	2
BUTJOR	Ni	2	7777	{2: 0.214194, 3: 0.194693, 4: 9999}	3
BUVYUM	Ni	9999	2	{2: 0.236751, 3: 0.991548, 4: 9999}	4
BUWZOK	Ni	9999	2	{2: 0.002651, 3: 9999, 4: 9999}	5
BUXJEJ	Ni	2	2	{2: 0.005176, 3: 0.653985, 4: 9999}	2
BUXPOB	Ni	2	2	{2: 0.013943, 3: 0.810051, 4: 9999}	2
BUXWUN	Ni	2	2	{2: 0.000441, 3: 0.668019, 4: 9999}	3
BUYNIS	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	2
BUZBAB	Ni	2	2	{2: 1.5e-05, 3: 0.540842, 4: 9999}	2
BUZFUY	Ni	2	7777	{2: 0.018495, 3: 0.467064, 4: 9999}	1
BUZKAJ	Ni	2	7777	{2: 0.022011, 3: 0.387105, 4: 9999}	1
BUZKEN	Ni	2	7777	{2: 0.010295, 3: 0.371628, 4: 9999}	1
BUZROE	Ni	3	7777	{2: 0.231329, 3: 0.052446, 4: 9999}	1
BUZRUM	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	1
BUZSAT	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	1
BUZSIB	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	2
BUZSUN	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	3
BZMANI03	Ni	2	7777	{2: 0.026937, 3: 0.456006, 4: 9999}	1
BZPENI	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
BZQNIX	Ni	2	7777	{2: 0.224177, 3: 0.208961, 4: 9999}	1
CABLEY	Ni	2	2	{2: 4.9e-05, 3: 0.518305, 4: 9999}	3
CABPUR	Ni	2	7777	{2: 0.007584, 3: 0.397711, 4: 1.726368}	3
CABQUS	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
CABSII	Ni	9999	2	{2: 0.01514, 3: 0.797258, 4: 9999}	3
CABVIM	Ni	2	7777	{2: 0.303659, 3: 0.109221, 4: 9999}	2
CABVOS	Ni	2	7777	{2: 0.266628, 3: 0.155691, 4: 9999}	2
CABVUY	Ni	2	7777	{2: 0.221729, 3: 0.212033, 4: 9999}	2
CABWEJ	Ni	2	7777	{2: 0.268259, 3: 0.153644, 4: 9999}	2
