refcode	metal	charge_cell2mol	charge_BVS	dictionary	unique_indices
BUBZAC	Fe	9999	7777	{2: 0.002105, 3: 6.3e-05, 4: 9999, 6: 9999}	2
BUCDEJ	Fe	2	2	{2: 0.034764, 3: 0.807986, 4: 9999, 6: 9999}	2
BUHHAN	Fe	2	8888	{2: 9999, 3: 1.767502, 4: 9999, 6: 9999}	3
BUKVEJ	Fe	2	3	{2: 0.513381, 3: 0.332713, 4: 9999, 6: 9999}	3
BULSIL	Fe	3	7777	{2: 0.001078, 3: 0.208, 4: 9999, 6: 9999}	2
BULSOR	Fe	3	7777	{2: 0.064014, 3: 0.062625, 4: 9999, 6: 9999}	2
BUNSAF	Fe	2	2	{2: 0.206544, 3: 0.94149, 4: 9999, 6: 9999}	2
BUQCUL	Fe	3	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	4
BUSVOC	Fe	2	8888	{2: 9999, 3: 0.705133, 4: 9999, 6: 9999}	3
BUSXAQ	Fe	9999	8888	{2: 9999, 3: 0.65205, 4: 9999, 6: 9999}	2
BUTPOY	Fe	2	2	{2: 5.9e-05, 3: 0.605829, 4: 9999, 6: 9999}	3
BUVNOW	Fe	2	8888	{2: 9999, 3: 0.72596, 4: 9999, 6: 9999}	1
BUVRUF	Fe	2	8888	{2: 9999, 3: 0.761991, 4: 9999, 6: 9999}	1
BUVTIW	Fe	3	3	{2: 0.828917, 3: 0.493367, 4: 9999, 6: 9999}	1
BUXSUJ	Fe	3	7777	{2: 0.000247, 3: 0.214187, 4: 9999, 6: 9999}	3
BUXTAQ	Fe	2	2	{2: 0.002226, 3: 0.692056, 4: 9999, 6: 9999}	3
BUXTEU	Fe	3	7777	{2: 0.000375, 3: 0.129708, 4: 9999, 6: 9999}	4
BUXTIY	Fe	3	7777	{2: 8e-05, 3: 0.161228, 4: 9999, 6: 9999}	3
BUYBEC	Fe	2	8888	{2: 9999, 3: 0.948686, 4: 9999, 6: 9999}	2
BUYBIG	Fe	2	8888	{2: 9999, 3: 0.867367, 4: 9999, 6: 9999}	2
BUYMUF	Fe	9999	3	{2: 9999, 3: 0.007895, 4: 9999, 6: 9999}	2
BUYNIU	Fe	2	8888	{2: 9999, 3: 0.995776, 4: 9999, 6: 9999}	3
BUYNOA	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	3
CABXIO	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
CADYEM	Fe	2	8888	{2: 9999, 3: 0.706525, 4: 9999, 6: 9999}	3
CAFNIG	Fe	3	7777	{2: 0.000607, 3: 0.320356, 4: 9999, 6: 9999}	3
CAFTIM	Fe	0	8888	{2: 9999, 3: 0.551445, 4: 9999, 6: 9999}	2
CAHPEI	Fe	2	2	{2: 0.029168, 3: 0.801309, 4: 9999, 6: 9999}	2
CAJFAV	Fe	2	2	{2: 5.5e-05, 3: 0.724632, 4: 9999, 6: 9999}	2
CAJFEZ	Fe	3	3	{2: 0.544298, 3: 0.322169, 4: 9999, 6: 9999}	4
CAJSAK	Fe	3	7777	{2: 0.228424, 3: 0.003424, 4: 9999, 6: 9999}	2
CAJWAO	Fe	3	7777	{2: 0.210815, 3: 0.000682, 4: 9999, 6: 9999}	3
CAKDAV	Fe	3	7777	{2: 0.307242, 3: 6e-06, 4: 9999, 6: 9999}	2
CAKDOJ	Fe	3	7777	{2: 0.44132, 3: 1.8e-05, 4: 9999, 6: 9999}	2
CAKHUU	Fe	3	7777	{2: 2.9e-05, 3: 0.107724, 4: 9999, 6: 9999}	2
CAKSUC	Fe	2	3	{2: 9999, 3: 0.472198, 4: 9999, 6: 9999}	4
CALCID	Fe	2	8888	{2: 9999, 3: 1.061203, 4: 9999, 6: 9999}	3
CALNAH	Fe	3	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
CAPRIV	Fe	2	7777	{2: 0.124628, 3: 0.101777, 4: 9999, 6: 9999}	3
CAPZAW	Fe	3	7777	{2: 0.302589, 3: 0.022837, 4: 9999, 6: 9999}	3
CAQVEX	Fe	2	2	{2: 0.183733, 3: 0.915308, 4: 9999, 6: 9999}	2
CARQUH	Fe	2	2	{2: 0.000161, 3: 0.797031, 4: 9999, 6: 9999}	2
CATGEJ	Fe	0	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	3
CATWIG	Fe	2	2	{2: 0.268864, 3: 1.01302, 4: 9999, 6: 9999}	2
CAWKIX	Fe	9999	3	{2: 9999, 3: 0.224838, 4: 9999, 6: 9999}	2
CAWNEV	Fe	3	7777	{2: 0.000133, 3: 0.000462, 4: 9999, 6: 9999}	3
CAWSIE	Fe	2	2	{2: 0.030286, 3: 0.774706, 4: 9999, 6: 9999}	4
CAWTAV	Fe	2	8888	{2: 9999, 3: 0.854976, 4: 9999, 6: 9999}	3
CAWTEB	Fe	2	7777	{2: 0.350289, 3: 0.431223, 4: 9999, 6: 9999}	2
CAWZAC	Fe	2	8888	{2: 9999, 3: 0.686636, 4: 9999, 6: 9999}	1
CAXLIW	Fe	3	7777	{2: 0.053117, 3: 0.206714, 4: 9999, 6: 9999}	3
CAYCAH	Fe	2	7777	{2: 0.160646, 3: 0.051415, 4: 9999, 6: 9999}	2
CAZZOV	Fe	2	2	{2: 0.000688, 3: 0.602214, 4: 9999, 6: 9999}	2
CBAPFE	Fe	3	7777	{2: 0.407769, 3: 0.040123, 4: 9999, 6: 9999}	3
CEBMOM	Fe	3	7777	{2: 0.000273, 3: 0.122976, 4: 9999, 6: 9999}	4
CEBXUD	Fe	9999	3	{2: 0.751767, 3: 0.065932, 4: 9999, 6: 9999}	2
CECBOB	Fe	2	8888	{2: 9999, 3: 1.103603, 4: 9999, 6: 9999}	2
CECVUD	Fe	2	2	{2: 0.000148, 3: 0.598065, 4: 9999, 6: 9999}	2
CEHFOK	Fe	9999	8888	{2: 9999, 3: 0.858557, 4: 9999, 6: 9999}	3
CEHHON	Fe	2	3	{2: 9999, 3: 0.339579, 4: 9999, 6: 9999}	2
CELHIM	Fe	9999	7777	{2: 0.005461, 3: 0.010386, 4: 9999, 6: 9999}	2
CELVEU	Fe	3	3	{2: 0.624701, 3: 0.026973, 4: 9999, 6: 9999}	2
CELWIZ	Fe	3	7777	{2: 0.023005, 3: 0.000337, 4: 9999, 6: 9999}	5
CELZEY	Fe	0	8888	{2: 9999, 3: 0.85792, 4: 9999, 6: 9999}	2
CEMNOZ	Fe	3	7777	{2: 0.330549, 3: 0.0948, 4: 9999, 6: 9999}	3
CEMWIC	Fe	2	8888	{2: 9999, 3: 0.976532, 4: 9999, 6: 9999}	2
CEMWOI	Fe	2	8888	{2: 9999, 3: 1.230204, 4: 9999, 6: 9999}	2
CEMWUO	Fe	2	8888	{2: 9999, 3: 1.259667, 4: 9999, 6: 9999}	2
CEMXAV	Fe	2	8888	{2: 9999, 3: 1.270383, 4: 9999, 6: 9999}	2
CEMXID	Fe	2	8888	{2: 9999, 3: 1.188058, 4: 9999, 6: 9999}	2
CEPBUV	Fe	2	8888	{2: 9999, 3: 0.554187, 4: 9999, 6: 9999}	3
CEPMAN	Fe	2	8888	{2: 9999, 3: 0.881077, 4: 9999, 6: 9999}	2
CEPZOM	Fe	9999	2	{2: 0.151099, 3: 0.877851, 4: 9999, 6: 9999}	1
CEQKIT	Fe	2	7777	{2: 0.11505, 3: 0.478751, 4: 9999, 6: 3.633641}	2
CEQPIZ	Fe	3	3	{2: 9999, 3: 0.010717, 4: 9999, 6: 9999}	3
CEQPOF	Fe	3	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	3
CEQSAU	Fe	2	8888	{2: 9999, 3: 1.24592, 4: 9999, 6: 9999}	2
CERDEJ	Fe	2	2	{2: 0.054905, 3: 0.76744, 4: 9999, 6: 9999}	1
CERZII	Fe	3	7777	{2: 0.25961, 3: 0.29884, 4: 9999, 6: 9999}	3
CERZOO	Fe	3	7777	{2: 0.163395, 3: 0.158374, 4: 9999, 6: 9999}	3
CESBAD	Fe	3	7777	{2: 0.243321, 3: 0.275059, 4: 9999, 6: 9999}	4
CESBIL	Fe	3	7777	{2: 0.188938, 3: 0.195664, 4: 9999, 6: 9999}	3
CESGOW	Fe	3	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	3
CESZOR	Fe	3	3	{2: 9999, 3: 0.25793, 4: 9999, 6: 9999}	2
CETFAI	Fe	2	2	{2: 0.000498, 3: 0.722417, 4: 9999, 6: 9999}	3
CETNAR	Fe	9999	7777	{2: 0.470384, 3: 0.055176, 4: 9999, 6: 3.212376}	3
CETRUP	Fe	3	7777	{2: 0.039363, 3: 0.010424, 4: 9999, 6: 9999}	4
CEVPEB	Fe	3	7777	{2: 0.000524, 3: 0.152187, 4: 9999, 6: 9999}	2
CEVXOT	Fe	2	7777	{2: 0.000593, 3: 0.401302, 4: 9999, 6: 9999}	2
CEWXUX10	Fe	2	8888	{2: 9999, 3: 0.884482, 4: 9999, 6: 9999}	3
CEXFAN	Fe	2	7777	{2: 0.043435, 3: 0.016758, 4: 9999, 6: 9999}	2
CEXKUN	Fe	2	3	{2: 9999, 3: 0.230646, 4: 9999, 6: 9999}	3
CEXLIC	Fe	2	3	{2: 9999, 3: 0.480807, 4: 9999, 6: 9999}	3
CEXLUN	Fe	3	3	{2: 0.56411, 3: 0.004946, 4: 9999, 6: 9999}	3
CEYRAA	Fe	2	2	{2: 0.189471, 3: 0.921894, 4: 9999, 6: 9999}	3
CEYSAA	Fe	2	8888	{2: 0.854272, 3: 0.682881, 4: 9999, 6: 9999}	2
CFMCFE	Fe	2	8888	{2: 9999, 3: 0.93824, 4: 9999, 6: 9999}	2
CHXPFE10	Fe	0	8888	{2: 9999, 3: 0.635325, 4: 9999, 6: 9999}	2
CICNEH	Fe	2	7777	{2: 0.000758, 3: 0.016374, 4: 9999, 6: 9999}	2
CICQAG	Fe	2	7777	{2: 0.006076, 3: 0.039843, 4: 9999, 6: 9999}	2
CICQEK	Fe	2	7777	{2: 0.004148, 3: 0.000508, 4: 9999, 6: 9999}	2
CIDDUR	Fe	2	7777	{2: 0.146602, 3: 0.133857, 4: 9999, 6: 9999}	3
CIDZFE	Fe	3	7777	{2: 0.000329, 3: 0.218462, 4: 9999, 6: 9999}	4
CIFCUP	Fe	2	8888	{2: 9999, 3: 0.545152, 4: 9999, 6: 9999}	3
CIHXOI	Fe	3	7777	{2: 0.000558, 3: 0.296373, 4: 9999, 6: 9999}	2
CILYIF	Fe	3	7777	{2: 0.006707, 3: 0.22428, 4: 9999, 6: 9999}	2
CIMBUW	Fe	2	8888	{2: 9999, 3: 0.891807, 4: 9999, 6: 9999}	1
CINTAX	Fe	3	3	{2: 0.7341, 3: 0.046248, 4: 9999, 6: 9999}	1
CIPKES	Fe	3	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
CIRGOZ	Fe	2	2	{2: 0.064183, 3: 0.700153, 4: 9999, 6: 9999}	1
CIRTII	Fe	2	2	{2: 0.062025, 3: 0.828306, 4: 9999, 6: 9999}	3
CIRTOO	Fe	2	2	{2: 0.000551, 3: 0.749218, 4: 9999, 6: 9999}	2
CIVLEZ	Fe	2	2	{2: 0.130893, 3: 0.936207, 4: 9999, 6: 9999}	3
CIVLID	Fe	2	2	{2: 0.000188, 3: 0.76196, 4: 9999, 6: 9999}	2
CIWGEX	Fe	2	3	{2: 0.525595, 3: 0.322419, 4: 9999, 6: 9999}	3
CIWHAU	Fe	2	7777	{2: 0.435078, 3: 0.188268, 4: 9999, 6: 9999}	2
CIWJEA	Fe	2	3	{2: 0.550275, 3: 0.357502, 4: 9999, 6: 9999}	3
CIWNOO	Fe	9999	3	{2: 0.89266, 3: 0.22291, 4: 9999, 6: 9999}	1
CIWQUU	Fe	2	2	{2: 0.004236, 3: 0.667345, 4: 9999, 6: 9999}	1
CIWRIJ	Fe	3	7777	{2: 0.000372, 3: 0.212464, 4: 9999, 6: 9999}	2
CIWVAF	Fe	2	7777	{2: 0.104441, 3: 0.072305, 4: 9999, 6: 9999}	2
CIXTUA	Fe	3	3	{2: 0.546197, 3: 0.35039, 4: 9999, 6: 9999}	2
CIYJIF	Fe	2	2	{2: 0.07951, 3: 0.795682, 4: 9999, 6: 9999}	2
CIZBUJ	Fe	2	3	{2: 9999, 3: 0.411021, 4: 9999, 6: 9999}	2
CIZWEO	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
CLFSAL10	Fe	3	7777	{2: 0.287496, 3: 0.014566, 4: 9999, 6: 9999}	2
CNMCFE	Fe	9999	3	{2: 9999, 3: 0.159342, 4: 9999, 6: 9999}	3
COBHIL	Fe	2	2	{2: 0.000193, 3: 0.665433, 4: 9999, 6: 9999}	3
CODKUD	Fe	3	2	{2: 0.041309, 3: 0.703817, 4: 9999, 6: 9999}	2
COGQIZ	Fe	2	8888	{2: 9999, 3: 1.272021, 4: 9999, 6: 9999}	2
COJPOI	Fe	9999	7777	{2: 0.329912, 3: 5.6e-05, 4: 9999, 6: 9999}	2
COKKET	Fe	3	3	{2: 9999, 3: 0.054706, 4: 9999, 6: 9999}	2
COKKIX	Fe	3	3	{2: 9999, 3: 0.010389, 4: 9999, 6: 9999}	4
COMQUR	Fe	2	7777	{2: 3.1e-05, 3: 0.46115, 4: 9999, 6: 9999}	2
COMRAY	Fe	2	7777	{2: 0.138472, 3: 0.121987, 4: 9999, 6: 9999}	2
COMROM	Fe	2	7777	{2: 0.155171, 3: 0.146367, 4: 9999, 6: 9999}	2
COPHUK	Fe	0	8888	{2: 9999, 3: 0.558395, 4: 9999, 6: 9999}	2
COQHUM	Fe	2	2	{2: 0.058547, 3: 0.804608, 4: 9999, 6: 9999}	3
COQJEY	Fe	2	2	{2: 0.003748, 3: 0.766009, 4: 9999, 6: 9999}	4
CORSAG	Fe	2	2	{2: 0.027056, 3: 0.688847, 4: 9999, 6: 9999}	2
CORSEK	Fe	2	2	{2: 0.0, 3: 0.760424, 4: 9999, 6: 9999}	2
CORSIO	Fe	2	2	{2: 0.009099, 3: 0.70393, 4: 9999, 6: 9999}	2
CORSUA	Fe	2	2	{2: 0.001494, 3: 0.780757, 4: 9999, 6: 9999}	2
COSBIX	Fe	2	2	{2: 0.036031, 3: 0.790294, 4: 9999, 6: 9999}	2
COSGEW	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	4
COTQOS	Fe	2	2	{2: 0.019224, 3: 0.690513, 4: 9999, 6: 9999}	2
COTZUH	Fe	2	7777	{2: 0.013335, 3: 0.060702, 4: 9999, 6: 9999}	2
COVZES	Fe	9999	8888	{2: 9999, 3: 0.93749, 4: 9999, 6: 9999}	3
COWFAW	Fe	2	2	{2: 4.4e-05, 3: 0.599802, 4: 9999, 6: 9999}	2
COWNIM	Fe	9999	3	{2: 9999, 3: 0.015043, 4: 9999, 6: 9999}	2
COZGUT	Fe	3	7777	{2: 0.249203, 3: 0.006442, 4: 9999, 6: 9999}	2
COZVIX	Fe	2	2	{2: 4e-05, 3: 0.576602, 4: 9999, 6: 9999}	3
CPCFEA10	Fe	2	8888	{2: 9999, 3: 0.723661, 4: 9999, 6: 9999}	4
CPTCFE	Fe	2	8888	{2: 9999, 3: 1.007968, 4: 9999, 6: 9999}	2
CUBPIA	Fe	0	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
CUCQIB	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
CUCQOH	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	3
CUCQUN	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	3
CUCRAU	Fe	9999	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	3
CUCVON	Fe	9999	8888	{2: 9999, 3: 0.573024, 4: 9999, 6: 9999}	6
CUCVUT	Fe	9999	2	{2: 0.017905, 3: 0.783731, 4: 9999, 6: 9999}	2
CUCWEE	Fe	2	2	{2: 0.007169, 3: 0.792671, 4: 9999, 6: 9999}	2
CUCWOO	Fe	2	2	{2: 0.001861, 3: 0.822449, 4: 9999, 6: 9999}	3
CUCWUU	Fe	9999	2	{2: 0.02434, 3: 0.752214, 4: 9999, 6: 9999}	2
CUFYAF	Fe	3	7777	{2: 0.205721, 3: 0.048876, 4: 9999, 6: 9999}	3
CUHGUH	Fe	3	8888	{2: 1.307239, 3: 0.733772, 4: 9999, 6: 9999}	2
CUHXAE	Fe	3	3	{2: 9999, 3: 5.3e-05, 4: 9999, 6: 9999}	2
CUKMOL	Fe	2	2	{2: 4.1e-05, 3: 0.683606, 4: 9999, 6: 9999}	2
CUKWEM01	Fe	2	2	{2: 0.000267, 3: 0.665804, 4: 9999, 6: 9999}	2
CUKWOW	Fe	2	2	{2: 0.001377, 3: 0.673879, 4: 9999, 6: 9999}	2
CUQGAW	Fe	3	3	{2: 0.623717, 3: 0.011475, 4: 9999, 6: 3.029429}	3
CUQSEN	Fe	2	2	{2: 0.341823, 3: 1.175128, 4: 9999, 6: 9999}	2
CURBIC	Fe	3	3	{2: 0.586043, 3: 0.118713, 4: 9999, 6: 9999}	1
CURPUA	Fe	9999	2	{2: 0.000339, 3: 0.667555, 4: 9999, 6: 9999}	3
CUWQAP	Fe	2	2	{2: 0.010054, 3: 0.715961, 4: 9999, 6: 9999}	2
CUXREV	Fe	2	3	{2: 9999, 3: 0.477417, 4: 9999, 6: 9999}	3
CUZKOA02	Fe	3	3	{2: 0.686231, 3: 0.007087, 4: 9999, 6: 9999}	1
DABHUJ	Fe	3	3	{2: 0.530596, 3: 0.326179, 4: 9999, 6: 9999}	2
DABPOM	Fe	3	7777	{2: 0.001003, 3: 0.265638, 4: 9999, 6: 9999}	3
DABPUS	Fe	2	2	{2: 0.052797, 3: 0.796578, 4: 9999, 6: 9999}	3
DABQAZ	Fe	2	2	{2: 0.062618, 3: 0.807644, 4: 9999, 6: 9999}	3
DABQED	Fe	3	7777	{2: 0.039174, 3: 0.027324, 4: 9999, 6: 9999}	3
DABQIH	Fe	2	2	{2: 0.080269, 3: 0.853721, 4: 9999, 6: 9999}	5
DABQON	Fe	3	7777	{2: 0.002478, 3: 0.047118, 4: 9999, 6: 9999}	3
DABRII	Fe	2	2	{2: 0.018084, 3: 0.62663, 4: 9999, 6: 9999}	3
DABROO	Fe	2	2	{2: 0.041387, 3: 0.751924, 4: 9999, 6: 9999}	4
DABSAB	Fe	2	2	{2: 0.224218, 3: 0.961776, 4: 9999, 6: 9999}	2
DABSEF	Fe	2	2	{2: 0.022325, 3: 0.621643, 4: 9999, 6: 9999}	2
DABSOP	Fe	2	2	{2: 0.203564, 3: 0.93807, 4: 9999, 6: 9999}	2
DACJUN	Fe	2	3	{2: 0.60848, 3: 0.486838, 4: 9999, 6: 9999}	1
DADDUJ	Fe	3	7777	{2: 0.004522, 3: 0.002871, 4: 9999, 6: 9999}	2
DADFAR	Fe	3	7777	{2: 0.32002, 3: 0.028744, 4: 9999, 6: 9999}	3
DADFOF	Fe	3	3	{2: 0.584101, 3: 0.406013, 4: 9999, 6: 9999}	3
DADGAS	Fe	3	3	{2: 0.57533, 3: 0.395199, 4: 9999, 6: 9999}	2
DADGIA	Fe	3	7777	{2: 0.003058, 3: 0.012408, 4: 9999, 6: 9999}	3
DADHIZ	Fe	3	8888	{2: 9999, 3: 0.973505, 4: 9999, 6: 9999}	3
DADJEX	Fe	3	3	{2: 9999, 3: 0.363883, 4: 9999, 6: 9999}	2
DADJIB	Fe	0	8888	{2: 9999, 3: 0.800406, 4: 9999, 6: 9999}	2
DADLUR	Fe	3	2	{2: 0.000682, 3: 0.740039, 4: 9999, 6: 9999}	2
DAGJON	Fe	9999	2	{2: 0.113905, 3: 0.884798, 4: 9999, 6: 9999}	4
DAGLUU	Fe	2	2	{2: 8.3e-05, 3: 0.735448, 4: 9999, 6: 9999}	2
DAJBAS	Fe	2	2	{2: 0.128118, 3: 0.662576, 4: 9999, 6: 9999}	2
DAJHED	Fe	9999	7777	{2: 0.022286, 3: 0.058101, 4: 9999, 6: 9999}	3
DALPAK	Fe	2	2	{2: 0.00244, 3: 0.673288, 4: 9999, 6: 9999}	1
DALPEO	Fe	2	2	{2: 0.002958, 3: 0.673042, 4: 9999, 6: 9999}	1
DANVOE	Fe	3	7777	{2: 0.118231, 3: 0.046911, 4: 9999, 6: 9999}	3
DANVUK	Fe	3	7777	{2: 0.102258, 3: 0.051818, 4: 9999, 6: 9999}	3
DAQHOT	Fe	9999	3	{2: 9999, 3: 0.101669, 4: 9999, 6: 9999}	3
DAQHUZ	Fe	9999	3	{2: 9999, 3: 0.23064, 4: 9999, 6: 9999}	3
DAQSUM	Fe	2	7777	{2: 0.209576, 3: 0.07269, 4: 9999, 6: 9999}	3
DAQXEY	Fe	3	7777	{2: 0.005119, 3: 0.122283, 4: 9999, 6: 9999}	2
DARLIU	Fe	9999	8888	{2: 0.901696, 3: 0.584734, 4: 9999, 6: 9999}	2
DARLOA	Fe	9999	8888	{2: 0.87943, 3: 0.544937, 4: 9999, 6: 9999}	3
DATZED	Fe	3	7777	{2: 0.008554, 3: 0.178384, 4: 9999, 6: 9999}	3
DAWKAO	Fe	2	8888	{2: 9999, 3: 1.501702, 4: 9999, 6: 9999}	2
DAWKES	Fe	2	8888	{2: 9999, 3: 1.006881, 4: 9999, 6: 9999}	2
DAXXUW	Fe	3	3	{2: 0.706931, 3: 0.015977, 4: 9999, 6: 9999}	2
DECKAZ	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
DECKED	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
DECKON	Fe	2	2	{2: 0.023386, 3: 0.820047, 4: 9999, 6: 9999}	3
DECKUT	Fe	2	2	{2: 0.001097, 3: 0.779562, 4: 9999, 6: 9999}	2
DECLAA	Fe	2	2	{2: 0.015978, 3: 0.760101, 4: 9999, 6: 9999}	2
DECLEE	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
DECQUZ	Fe	9999	8888	{2: 9999, 3: 1.151227, 4: 9999, 6: 9999}	2
DECRAG	Fe	9999	8888	{2: 9999, 3: 1.127434, 4: 9999, 6: 9999}	2
DECREK	Fe	9999	8888	{2: 9999, 3: 1.289845, 4: 9999, 6: 9999}	2
DECROU	Fe	9999	8888	{2: 9999, 3: 1.221912, 4: 9999, 6: 9999}	3
DECXUG	Fe	3	3	{2: 9999, 3: 0.350488, 4: 9999, 6: 9999}	2
DECYAN	Fe	3	3	{2: 9999, 3: 0.355306, 4: 9999, 6: 9999}	2
DEDJUS	Fe	2	8888	{2: 9999, 3: 0.753765, 4: 9999, 6: 9999}	2
DEDKED	Fe	2	8888	{2: 9999, 3: 0.848823, 4: 9999, 6: 9999}	2
DEDKII	Fe	2	2	{2: 0.033138, 3: 0.807682, 4: 9999, 6: 9999}	2
DEDLUV	Fe	2	2	{2: 0.036065, 3: 0.745817, 4: 9999, 6: 9999}	2
DEDMAC	Fe	2	2	{2: 0.052425, 3: 0.764594, 4: 9999, 6: 9999}	2
DEDMEG	Fe	2	2	{2: 0.004595, 3: 0.709695, 4: 9999, 6: 9999}	2
DEDNOQ	Fe	2	2	{2: 0.083122, 3: 0.799828, 4: 9999, 6: 9999}	2
DEDTFE10	Fe	9999	8888	{2: 1.706597, 3: 0.849533, 4: 0.937646, 6: 9999}	2
DEDWUE	Fe	2	2	{2: 0.00024, 3: 0.511572, 4: 9999, 6: 9999}	1
DEFNUX	Fe	3	3	{2: 9999, 3: 0.00639, 4: 9999, 6: 9999}	3
DEGNUB	Fe	3	7777	{2: 0.454592, 3: 0.001625, 4: 9999, 6: 9999}	2
DEGQUE	Fe	3	7777	{2: 0.150505, 3: 0.017918, 4: 9999, 6: 9999}	3
DEJSUH	Fe	3	7777	{2: 0.044948, 3: 0.270962, 4: 9999, 6: 9999}	2
DEKDUV	Fe	9999	8888	{2: 9999, 3: 0.637497, 4: 9999, 6: 9999}	3
DEKFAD	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	3
DEKFEH	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	4
DEKHIK	Fe	3	7777	{2: 0.236023, 3: 0.145895, 4: 9999, 6: 9999}	3
DEKHUY	Fe	9999	3	{2: 9999, 3: 0.257183, 4: 9999, 6: 9999}	2
DELBEE	Fe	2	2	{2: 0.236908, 3: 0.580712, 4: 1.03708, 6: 9999}	3
DELPOZ01	Fe	2	7777	{2: 0.286072, 3: 0.337472, 4: 9999, 6: 9999}	3
DEMBOP	Fe	2	7777	{2: 0.000226, 3: 0.000306, 4: 9999, 6: 9999}	2
DENYAZ	Fe	2	7777	{2: 0.350621, 3: 0.151919, 4: 9999, 6: 9999}	4
DEPBUV	Fe	3	3	{2: 0.703798, 3: 0.029227, 4: 9999, 6: 9999}	2
DEPLAO	Fe	9999	3	{2: 9999, 3: 0.432468, 4: 9999, 6: 9999}	1
DEPMUJ	Fe	9999	7777	{2: 0.107958, 3: 0.487206, 4: 9999, 6: 3.643008}	1
DEPNAQ	Fe	9999	3	{2: 9999, 3: 0.130388, 4: 9999, 6: 9999}	1
DEQPAT	Fe	9999	7777	{2: 0.000558, 3: 0.186833, 4: 9999, 6: 9999}	3
DESCIN	Fe	2	7777	{2: 0.041884, 3: 0.019022, 4: 9999, 6: 9999}	3
DESSAW	Fe	2	2	{2: 0.002151, 3: 0.734061, 4: 9999, 6: 9999}	1
DETBEJ	Fe	3	7777	{2: 0.405108, 3: 0.146459, 4: 9999, 6: 9999}	3
DEXFOB	Fe	2	2	{2: 0.005873, 3: 0.723619, 4: 9999, 6: 9999}	1
DEXPAX05	Fe	3	7777	{2: 0.003329, 3: 0.001216, 4: 9999, 6: 9999}	3
DEXXEM	Fe	9999	3	{2: 9999, 3: 0.118663, 4: 9999, 6: 9999}	2
DEXZAK	Fe	3	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	1
DEYZIS	Fe	3	3	{2: 0.590013, 3: 0.414238, 4: 9999, 6: 9999}	2
DIBJED	Fe	2	8888	{2: 2.224076, 3: 1.386968, 4: 1.669172, 6: 9999}	2
DIDROX	Fe	3	2	{2: 0.301273, 3: 0.5111, 4: 1.016721, 6: 9999}	1
DIDXEV	Fe	2	2	{2: 8e-06, 3: 0.620896, 4: 9999, 6: 9999}	4
DIFBAX	Fe	2	7777	{2: 0.014002, 3: 0.066501, 4: 9999, 6: 9999}	2
DIFBIG	Fe	2	2	{2: 0.073448, 3: 0.788724, 4: 9999, 6: 9999}	1
DIFBOM	Fe	2	2	{2: 0.255819, 3: 0.998048, 4: 9999, 6: 9999}	1
DIFSOA	Fe	3	8888	{2: 0.872724, 3: 0.568071, 4: 9999, 6: 9999}	3
DIFXEX	Fe	2	2	{2: 0.013546, 3: 0.631471, 4: 9999, 6: 9999}	2
DIHZEC	Fe	3	7777	{2: 0.460196, 3: 0.000533, 4: 9999, 6: 9999}	4
DIRKEU10	Fe	3	3	{2: 0.851666, 3: 0.177235, 4: 9999, 6: 9999}	1
DISQEB	Fe	2	8888	{2: 9999, 3: 0.603774, 4: 9999, 6: 9999}	1
DISWEI	Fe	2	7777	{2: 0.159239, 3: 0.152306, 4: 9999, 6: 9999}	3
DISWIM	Fe	2	7777	{2: 0.111089, 3: 0.082011, 4: 9999, 6: 9999}	4
DISWOS	Fe	2	7777	{2: 0.091666, 3: 0.053656, 4: 9999, 6: 9999}	3
DIXLUR10	Fe	2	2	{2: 0.096153, 3: 0.814785, 4: 9999, 6: 9999}	3
DMTCFE	Fe	9999	7777	{2: 0.847046, 3: 0.001168, 4: 0.264083, 6: 9999}	1
DOBRAQ	Fe	2	7777	{2: 0.050508, 3: 0.006433, 4: 9999, 6: 9999}	4
