refcode	metal	charge_cell2mol	charge_BVS	dictionary	unique_indices
BAQPIT	Co	2	2	{1: 9999, 2: 0.001848, 3: 0.931859, 4: 9999}	3
BARICO01	Co	2	2	{1: 9999, 2: 0.236307, 3: 1.373665, 4: 9999}	2
BARKEM	Co	2	2	{1: 9999, 2: 0.148948, 3: 0.762143, 4: 1.637848}	4
BARKIQ	Co	2	2	{1: 9999, 2: 0.124899, 3: 0.787187, 4: 1.664283}	4
BARKOW	Co	2	2	{1: 9999, 2: 0.139582, 3: 0.771896, 4: 1.648144}	3
BASGEH10	Co	3	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	3
BASGIL10	Co	3	7777	{1: 9999, 2: 0.328073, 3: 0.116871, 4: 9999}	3
BATPOE	Co	2	2	{1: 9999, 2: 0.000105, 3: 0.934519, 4: 9999}	2
BAVYOM	Co	2	2	{1: 9999, 2: 0.110372, 3: 0.802315, 4: 1.680252}	2
BAWSIC	Co	9999	2	{1: 9999, 2: 0.049386, 3: 1.201302, 4: 9999}	2
BAWZIL	Co	2	2	{1: 9999, 2: 0.000648, 3: 0.961492, 4: 9999}	2
BAXBAG	Co	2	2	{1: 9999, 2: 0.000931, 3: 1.021861, 4: 9999}	2
BAXDUZ	Co	3	3	{1: 9999, 2: 9999, 3: 0.25655, 4: 9999}	3
BAXFAH	Co	3	3	{1: 9999, 2: 9999, 3: 0.021946, 4: 9999}	3
BAXQEY	Co	2	2	{1: 9999, 2: 0.074442, 3: 1.15043, 4: 9999}	2
BAXVEE	Co	9999	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
BAYNIA	Co	9999	3	{1: 9999, 2: 1.022411, 3: 0.000171, 4: 9999}	3
BAYZIL	Co	3	3	{1: 9999, 2: 9999, 3: 0.437893, 4: 9999}	3
BEBFUL	Co	9999	3	{1: 9999, 2: 0.667068, 3: 0.235175, 4: 9999}	3
BEBJIB	Co	3	7777	{1: 9999, 2: 0.290908, 3: 0.078224, 4: 9999}	2
BEBQAB	Co	3	7777	{1: 9999, 2: 0.093572, 3: 0.329902, 4: 9999}	3
BEBQOP	Co	3	7777	{1: 9999, 2: 0.365611, 3: 0.017051, 4: 9999}	3
BEBQUV	Co	3	7777	{1: 9999, 2: 0.427157, 3: 0.095545, 4: 9999}	3
BECDIZ	Co	2	2	{1: 9999, 2: 0.002482, 3: 1.089961, 4: 9999}	2
BECDOF	Co	2	2	{1: 9999, 2: 0.013718, 3: 1.065511, 4: 9999}	1
BECFAR	Co	2	2	{1: 9999, 2: 0.113422, 3: 1.207097, 4: 9999}	2
BECTIM	Co	3	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	3
BEDPOP	Co	3	3	{1: 9999, 2: 9999, 3: 0.006174, 4: 9999}	3
BEDVEL	Co	2	2	{1: 9999, 2: 0.00587, 3: 0.831793, 4: 9999}	1
BEFYIU	Co	9999	7777	{1: 9999, 2: 0.178612, 3: 0.221444, 4: 9999}	3
BEGFAX	Co	3	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	4
BEGLEH	Co	9999	3	{1: 9999, 2: 0.512257, 3: 0.007833, 4: 9999}	2
BEHBEX	Co	9999	3	{1: 9999, 2: 0.729306, 3: 0.059187, 4: 9999}	4
BEHKEG	Co	2	2	{1: 9999, 2: 0.000918, 3: 1.018532, 4: 9999}	3
BEJRUD	Co	9999	7777	{1: 9999, 2: 0.467722, 3: 0.022873, 4: 9999}	4
BEKJOQ	Co	3	7777	{1: 9999, 2: 0.279333, 3: 0.092987, 4: 9999}	2
BEKPUE	Co	3	3	{1: 9999, 2: 9999, 3: 0.01472, 4: 9999}	3
BEKXEX	Co	2	2	{1: 9999, 2: 0.120078, 3: 1.266488, 4: 9999}	3
BELGEF	Co	2	3	{1: 9999, 2: 9999, 3: 0.037813, 4: 9999}	3
BELSEQ	Co	2	2	{1: 9999, 2: 0.032879, 3: 1.037405, 4: 9999}	2
BEMJIN	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
BEMVIY	Co	3	3	{1: 9999, 2: 0.530677, 3: 0.011362, 4: 9999}	3
BEMWUN	Co	2	2	{1: 9999, 2: 0.015142, 3: 0.957642, 4: 9999}	2
BEMZUR	Co	2	2	{1: 9999, 2: 0.112512, 3: 1.259512, 4: 9999}	3
BENBAA	Co	2	2	{1: 9999, 2: 0.016066, 3: 1.170577, 4: 9999}	2
BENBED	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
BENCIH	Co	3	3	{1: 9999, 2: 0.811695, 3: 0.129298, 4: 9999}	3
BENCUU	Co	2	2	{1: 9999, 2: 0.000153, 3: 1.01351, 4: 9999}	3
BENGEI01	Co	2	2	{1: 9999, 2: 0.025012, 3: 1.13707, 4: 9999}	2
BENHAF	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	3
BENKAI	Co	2	2	{1: 9999, 2: 0.049499, 3: 1.123227, 4: 9999}	1
BENVEV05	Co	3	3	{1: 9999, 2: 1.01096, 3: 0.150173, 4: 9999}	2
BEPQOF	Co	3	7777	{1: 9999, 2: 0.43116, 3: 0.044532, 4: 9999}	5
BEQDEH	Co	2	2	{1: 9999, 2: 0.119876, 3: 1.180477, 4: 9999}	2
BEQDUX	Co	2	2	{1: 9999, 2: 0.103988, 3: 1.210456, 4: 9999}	3
BEQQAP	Co	2	2	{1: 9999, 2: 0.035592, 3: 1.102225, 4: 9999}	3
BEQZEF	Co	2	2	{1: 9999, 2: 0.013664, 3: 0.824336, 4: 9999}	1
BERNES	Co	2	2	{1: 9999, 2: 0.172285, 3: 0.98996, 4: 9999}	1
BERNIW	Co	2	2	{1: 9999, 2: 0.187687, 3: 1.082862, 4: 9999}	2
BERTUP	Co	2	2	{1: 9999, 2: 0.003801, 3: 0.952506, 4: 9999}	3
BEVSEA	Co	3	3	{1: 9999, 2: 9999, 3: 0.07689, 4: 9999}	4
BEWDOZ	Co	9999	2	{1: 9999, 2: 0.073616, 3: 1.223644, 4: 9999}	2
BEWGOC	Co	2	2	{1: 9999, 2: 0.230241, 3: 1.01651, 4: 9999}	2
BEWGUI	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
BEWHAP	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
BEXNIB10	Co	2	2	{1: 9999, 2: 0.012076, 3: 0.992567, 4: 9999}	2
BEXNUP	Co	2	2	{1: 9999, 2: 0.015687, 3: 1.141297, 4: 9999}	3
BEYJIB	Co	2	2	{1: 9999, 2: 0.014305, 3: 1.168953, 4: 9999}	2
BEZMEA	Co	2	2	{1: 9999, 2: 0.354162, 3: 1.482342, 4: 9999}	2
BIBROW	Co	9999	3	{1: 9999, 2: 9999, 3: 0.194213, 4: 9999}	3
BICHEA	Co	3	3	{1: 9999, 2: 0.590175, 3: 0.303454, 4: 9999}	2
BICNEG	Co	2	2	{1: 9999, 2: 0.035425, 3: 1.043352, 4: 9999}	2
BIFHEE	Co	2	2	{1: 9999, 2: 0.012622, 3: 0.859572, 4: 9999}	2
BIFHII	Co	9999	3	{1: 9999, 2: 0.615581, 3: 0.157089, 4: 9999}	2
BIFMIM	Co	2	2	{1: 9999, 2: 0.001455, 3: 0.986973, 4: 1.866786}	2
BIFTEQ	Co	3	7777	{1: 9999, 2: 0.331554, 3: 0.026386, 4: 9999}	3
BIFWAP	Co	2	2	{1: 9999, 2: 0.108571, 3: 0.80419, 4: 1.682231}	1
BIGHOO	Co	9999	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	3
BIGNOU	Co	3	7777	{1: 9999, 2: 0.054477, 3: 0.379763, 4: 9999}	2
BIHGEE	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
BIJRES	Co	2	2	{1: 9999, 2: 0.130279, 3: 1.238329, 4: 9999}	4
BIKCUT	Co	2	2	{1: 9999, 2: 0.200369, 3: 1.302463, 4: 9999}	2
BIKMUD	Co	2	2	{1: 9999, 2: 0.259052, 3: 1.394639, 4: 9999}	2
BIKZUT	Co	9999	3	{1: 9999, 2: 0.804468, 3: 0.00561, 4: 9999}	3
BILBOQ	Co	9999	7777	{1: 9999, 2: 0.49389, 3: 0.266643, 4: 9999}	3
BILXEB	Co	3	2	{1: 9999, 2: 0.007758, 3: 1.017548, 4: 9999}	3
BILXOJ	Co	2	3	{1: 9999, 2: 9999, 3: 0.008278, 4: 9999}	3
BIMLUE	Co	3	3	{1: 9999, 2: 0.740429, 3: 0.028549, 4: 9999}	3
BINHIP	Co	3	3	{1: 9999, 2: 0.927917, 3: 0.0647, 4: 9999}	3
BINJOZ	Co	2	2	{1: 9999, 2: 0.001415, 3: 0.810194, 4: 9999}	1
BINMES	Co	2	2	{1: 9999, 2: 0.040625, 3: 1.10913, 4: 9999}	3
BINXAX	Co	3	3	{1: 9999, 2: 0.803024, 3: 0.118757, 4: 9999}	4
BIPBUY	Co	9999	2	{1: 9999, 2: 0.105689, 3: 0.807191, 4: 1.685399}	1
BIPDEL	Co	2	2	{1: 9999, 2: 0.000538, 3: 0.91423, 4: 9999}	2
BIPJIV	Co	2	2	{1: 9999, 2: 0.000701, 3: 1.023655, 4: 9999}	3
BISHUG	Co	9999	7777	{1: 9999, 2: 0.170376, 3: 0.231948, 4: 9999}	3
BISJOC	Co	9999	3	{1: 9999, 2: 9999, 3: 0.170932, 4: 9999}	2
BISMUO	Co	2	2	{1: 9999, 2: 0.001663, 3: 0.914359, 4: 9999}	1
BISNAV	Co	2	2	{1: 9999, 2: 0.038056, 3: 0.979859, 4: 9999}	1
BISNEZ	Co	2	2	{1: 9999, 2: 0.022759, 3: 0.969451, 4: 9999}	2
BISNOG	Co	2	2	{1: 9999, 2: 0.027267, 3: 0.741284, 4: 9999}	2
BISPOI	Co	9999	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	3
BISXIK	Co	3	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	3
BITTAC	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
BIVWOS	Co	9999	2	{1: 9999, 2: 0.055024, 3: 0.859953, 4: 1.741091}	2
BIWDER	Co	3	7777	{1: 9999, 2: 0.35222, 3: 2.9e-05, 4: 9999}	2
BIWPED	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
BIXBUG	Co	9999	3	{1: 9999, 2: 0.863142, 3: 0.210648, 4: 9999}	3
BIXCAN	Co	9999	3	{1: 9999, 2: 9999, 3: 0.102135, 4: 9999}	2
BIXCOB	Co	9999	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	3
BIXWAJ	Co	9999	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
BIXWOX	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	3
BIXYEP	Co	2	2	{1: 9999, 2: 0.007226, 3: 0.940646, 4: 9999}	3
BIXYIT	Co	2	2	{1: 9999, 2: 0.001987, 3: 0.970042, 4: 9999}	2
BIYHEW	Co	2	2	{1: 9999, 2: 0.111863, 3: 1.189902, 4: 9999}	2
BIYHOG	Co	2	2	{1: 9999, 2: 0.116036, 3: 1.193571, 4: 9999}	2
BIYHUM	Co	2	2	{1: 9999, 2: 0.187887, 3: 1.259598, 4: 9999}	2
BIYJOL	Co	2	2	{1: 9999, 2: 0.045085, 3: 1.111035, 4: 9999}	3
BIYNIJ	Co	3	3	{1: 9999, 2: 0.968854, 3: 0.155148, 4: 9999}	1
BIYYIR01	Co	9999	3	{1: 9999, 2: 0.674933, 3: 0.374587, 4: 9999}	4
BIZGIA	Co	9999	3	{1: 9999, 2: 9999, 3: 0.329408, 4: 9999}	3
BIZKEA	Co	9999	3	{1: 9999, 2: 9999, 3: 0.215232, 4: 9999}	3
BIZKUQ	Co	9999	3	{1: 9999, 2: 9999, 3: 0.123034, 4: 9999}	3
BIZLEB	Co	9999	3	{1: 9999, 2: 9999, 3: 0.303597, 4: 9999}	3
BIZQAC	Co	9999	3	{1: 9999, 2: 9999, 3: 0.247501, 4: 9999}	3
BIZQEG	Co	9999	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	3
BIZQIK	Co	9999	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	3
BIZQOQ	Co	3	3	{1: 9999, 2: 9999, 3: 0.306618, 4: 9999}	3
BIZQUW	Co	3	3	{1: 9999, 2: 9999, 3: 0.282194, 4: 9999}	3
BMXCOE	Co	3	7777	{1: 9999, 2: 0.433976, 3: 0.035411, 4: 9999}	3
BOBLAF	Co	3	3	{1: 9999, 2: 0.582827, 3: 0.001967, 4: 9999}	3
BOCBOK10	Co	9999	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
BOCGEH	Co	3	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	5
BOCGOR	Co	9999	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	4
BODKAG	Co	3	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	3
BODQES	Co	3	3	{1: 9999, 2: 9999, 3: 0.288238, 4: 9999}	2
BODQIW	Co	3	3	{1: 9999, 2: 9999, 3: 0.19257, 4: 9999}	3
BODZEA	Co	2	7777	{1: 9999, 2: 0.476252, 3: 0.15816, 4: 9999}	3
BODZIE	Co	2	7777	{1: 9999, 2: 0.469669, 3: 0.149763, 4: 9999}	3
BOGMOA	Co	2	2	{1: 9999, 2: 0.014986, 3: 0.920067, 4: 9999}	2
BOHGAG	Co	3	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	4
BOKGUG	Co	2	2	{1: 9999, 2: 9.1e-05, 3: 0.941207, 4: 9999}	2
BOKHER	Co	2	2	{1: 9999, 2: 0.061179, 3: 0.853543, 4: 1.734325}	4
BOLBOU	Co	9999	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	4
BOLMAS	Co	9999	3	{1: 9999, 2: 0.663794, 3: 0.122294, 4: 9999}	3
BOLMEW	Co	9999	3	{1: 9999, 2: 0.636922, 3: 0.086263, 4: 9999}	3
BOLMIA	Co	9999	7777	{1: 9999, 2: 0.466496, 3: 0.06793, 4: 9999}	2
BOMGES	Co	2	2	{1: 9999, 2: 2.6e-05, 3: 1.010631, 4: 9999}	3
BOMMIZ	Co	2	2	{1: 9999, 2: 0.110367, 3: 1.122312, 4: 9999}	2
BONWOR	Co	9999	3	{1: 9999, 2: 0.843623, 3: 0.150258, 4: 9999}	2
BONWUX	Co	9999	3	{1: 9999, 2: 0.602571, 3: 0.017752, 4: 9999}	2
BOQNOK	Co	2	2	{1: 9999, 2: 0.007601, 3: 0.864639, 4: 9999}	1
BOQPIH	Co	2	2	{1: 9999, 2: 0.026287, 3: 1.090042, 4: 9999}	3
BORFIZ	Co	9999	3	{1: 9999, 2: 0.72886, 3: 0.260645, 4: 9999}	3
BORQAD09	Co	2	2	{1: 9999, 2: 0.019483, 3: 0.538503, 4: 9999}	3
BORSAF10	Co	2	7777	{1: 9999, 2: 0.076513, 3: 0.351659, 4: 9999}	2
BOTBAP	Co	9999	3	{1: 9999, 2: 0.957355, 3: 0.000647, 4: 9999}	4
BOTKAX	Co	2	2	{1: 9999, 2: 0.022217, 3: 0.915816, 4: 9999}	2
BOTQEH	Co	3	3	{1: 9999, 2: 0.645963, 3: 0.013312, 4: 9999}	4
BOTQIL	Co	3	7777	{1: 9999, 2: 0.485222, 3: 0.024012, 4: 9999}	3
BOVMUV	Co	2	2	{1: 9999, 2: 0.000267, 3: 1.073074, 4: 9999}	3
BOVVAJ	Co	9999	2	{1: 9999, 2: 0.015222, 3: 1.092805, 4: 9999}	3
BOXDAU	Co	3	3	{1: 9999, 2: 0.503119, 3: 0.192424, 4: 9999}	2
BOXMIK	Co	2	7777	{1: 9999, 2: 0.174683, 3: 0.300412, 4: 9999}	3
BOZLUZ	Co	2	2	{1: 9999, 2: 0.000636, 3: 1.015847, 4: 9999}	2
BOZMEK	Co	2	2	{1: 9999, 2: 0.004696, 3: 1.062027, 4: 9999}	2
BOZNIP	Co	2	2	{1: 9999, 2: 0.00011, 3: 1.030117, 4: 9999}	3
BOZPEN	Co	2	2	{1: 9999, 2: 0.002878, 3: 1.062931, 4: 9999}	3
BOZWUI	Co	3	7777	{1: 9999, 2: 0.253264, 3: 0.126235, 4: 9999}	4
BPYACO10	Co	2	2	{1: 9999, 2: 0.226334, 3: 1.364469, 4: 9999}	1
BPYCXC	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
BPYRBC11	Co	9999	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	1
BUBQOG	Co	2	2	{1: 9999, 2: 0.001329, 3: 1.038079, 4: 9999}	3
BUBSEW	Co	9999	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	4
BUCDIN	Co	2	8888	{1: 9999, 2: 9999, 3: 1.023926, 4: 9999}	2
BUCDOT	Co	2	2	{1: 9999, 2: 0.099684, 3: 1.140158, 4: 9999}	3
BUCSOI	Co	2	2	{1: 9999, 2: 0.182007, 3: 1.323594, 4: 9999}	3
BUCVIF	Co	2	2	{1: 9999, 2: 0.110697, 3: 1.257838, 4: 9999}	2
BUDHOY	Co	3	7777	{1: 9999, 2: 0.264038, 3: 0.112494, 4: 9999}	3
BUGJOE	Co	2	2	{1: 9999, 2: 1.1e-05, 3: 0.83177, 4: 9999}	2
BUKFAR	Co	2	2	{1: 9999, 2: 0.025015, 3: 1.07443, 4: 9999}	3
BUPHOJ	Co	9999	3	{1: 9999, 2: 0.552466, 3: 0.090326, 4: 9999}	4
BUQMIL	Co	2	8888	{1: 9999, 2: 9999, 3: 0.980457, 4: 9999}	3
BURTUD	Co	3	7777	{1: 9999, 2: 0.289448, 3: 0.080087, 4: 9999}	2
BURXIV	Co	9999	2	{1: 9999, 2: 0.008775, 3: 0.829233, 4: 9999}	1
BUSCAV	Co	2	2	{1: 9999, 2: 0.006674, 3: 0.798025, 4: 9999}	1
BUSICO	Co	2	7777	{1: 9999, 2: 0.255967, 3: 0.426227, 4: 9999}	1
BUSVOB	Co	2	2	{1: 9999, 2: 0.012618, 3: 1.031121, 4: 9999}	2
BUTDAX	Co	3	3	{1: 9999, 2: 0.650485, 3: 0.380373, 4: 9999}	4
BUTDEZ	Co	9999	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
BUTPIP	Co	3	7777	{1: 9999, 2: 0.200622, 3: 0.193373, 4: 9999}	3
BUTZIZ	Co	3	3	{1: 9999, 2: 0.611693, 3: 0.006166, 4: 9999}	4
BUVMAG	Co	9999	3	{1: 9999, 2: 9999, 3: 0.018044, 4: 9999}	3
BUWNAK01	Co	3	3	{1: 9999, 2: 0.667103, 3: 0.016519, 4: 9999}	3
BUWNUE	Co	9999	3	{1: 9999, 2: 0.648928, 3: 0.149117, 4: 9999}	4
BUWWEV	Co	3	3	{1: 9999, 2: 0.848759, 3: 0.003841, 4: 9999}	2
BUXCON	Co	2	2	{1: 9999, 2: 0.002454, 3: 1.050629, 4: 9999}	3
BUXXAT	Co	9999	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	4
BUXXEX	Co	3	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	4
BUZCOP	Co	3	3	{1: 9999, 2: 0.90334, 3: 0.016499, 4: 9999}	1
BUZFIN	Co	2	2	{1: 9999, 2: 0.002962, 3: 0.802807, 4: 9999}	1
BUZPUJ	Co	2	2	{1: 9999, 2: 0.000221, 3: 1.007013, 4: 9999}	2
BZPACO	Co	2	2	{1: 9999, 2: 0.126781, 3: 0.705904, 4: 9999}	2
BZPCCO	Co	2	2	{1: 9999, 2: 0.00795, 3: 0.828414, 4: 9999}	1
BZSACS	Co	1	7777	{1: 9999, 2: 0.293753, 3: 0.0898, 4: 9999}	5
CABFOB	Co	3	3	{1: 9999, 2: 0.513764, 3: 0.206001, 4: 9999}	2
CABGUH	Co	9999	7777	{1: 9999, 2: 0.229858, 3: 0.156086, 4: 9999}	2
CABJIA	Co	2	2	{1: 9999, 2: 0.405718, 3: 1.455922, 4: 9999}	4
CABSUU	Co	2	2	{1: 9999, 2: 0.005441, 3: 1.063412, 4: 9999}	3
CACCUE	Co	9999	7777	{1: 9999, 2: 0.205287, 3: 0.187424, 4: 9999}	2
CACDER	Co	2	2	{1: 9999, 2: 0.024695, 3: 0.972564, 4: 9999}	1
CACFAP	Co	2	2	{1: 9999, 2: 0.001118, 3: 0.971202, 4: 9999}	4
CACPED	Co	9999	7777	{1: 9999, 2: 0.250278, 3: 0.130043, 4: 9999}	4
CACZOV	Co	3	3	{1: 9999, 2: 0.645829, 3: 0.011069, 4: 9999}	4
CADHOE	Co	3	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
CADYUC	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
CADZAJ	Co	2	2	{1: 9999, 2: 0.160587, 3: 1.158353, 4: 9999}	2
CAFMII	Co	2	2	{1: 9999, 2: 0.360035, 3: 1.487757, 4: 9999}	3
CAFPII	Co	3	7777	{1: 9999, 2: 0.350998, 3: 0.161428, 4: 9999}	3
CAFYAK	Co	1	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
CAGDUM	Co	9999	7777	{1: 9999, 2: 0.03842, 3: 0.400242, 4: 9999}	1
CAGSUB	Co	2	2	{1: 9999, 2: 0.070037, 3: 1.082587, 4: 9999}	2
CAGVOV	Co	9999	2	{1: 9999, 2: 0.097123, 3: 0.816112, 4: 1.694815}	2
CAHCOP	Co	1	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	3
CAHMIH	Co	9999	7777	{1: 9999, 2: 0.386139, 3: 0.043231, 4: 9999}	3
CAHNEG	Co	2	2	{1: 9999, 2: 0.066809, 3: 1.147362, 4: 9999}	4
CAHQAD	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
CAHQEH	Co	1	8888	{1: 9999, 2: 9999, 3: 1.31711, 4: 9999}	2
CAJRUD	Co	2	2	{1: 9999, 2: 0.001519, 3: 1.026228, 4: 9999}	3
CAJVIV	Co	2	2	{1: 9999, 2: 0.063866, 3: 1.124565, 4: 9999}	2
CAJYER	Co	9999	7777	{1: 9999, 2: 0.250092, 3: 0.144018, 4: 9999}	3
CAKKUW	Co	2	2	{1: 9999, 2: 0.038538, 3: 1.176496, 4: 9999}	1
CAKQIP	Co	3	7777	{1: 9999, 2: 0.163689, 3: 0.240477, 4: 9999}	3
CALJEH	Co	2	8888	{1: 9999, 2: 9999, 3: 0.853057, 4: 9999}	2
CALMUA	Co	9999	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
CANGAB	Co	2	2	{1: 9999, 2: 0.074168, 3: 0.840016, 4: 1.720047}	3
CANPUD	Co	2	2	{1: 9999, 2: 0.057821, 3: 1.126096, 4: 9999}	2
CANVIY	Co	2	2	{1: 9999, 2: 0.00136, 3: 0.951525, 4: 9999}	3
CANVOE	Co	2	2	{1: 9999, 2: 0.00216, 3: 1.019663, 4: 9999}	2
CANVUK	Co	2	2	{1: 9999, 2: 0.009894, 3: 0.960271, 4: 9999}	2
CANYAS	Co	3	7777	{1: 9999, 2: 0.227058, 3: 0.159657, 4: 9999}	4
CAPJEI	Co	3	3	{1: 9999, 2: 9999, 3: 0.135329, 4: 9999}	3
CAPKUC	Co	2	8888	{1: 9999, 2: 9999, 3: 1.129675, 4: 9999}	2
CAQMAI	Co	3	7777	{1: 9999, 2: 0.454, 3: 0.003956, 4: 9999}	4
CASHIO	Co	2	2	{1: 9999, 2: 0.00056, 3: 1.02289, 4: 9999}	2
CASMAM	Co	9999	2	{1: 9999, 2: 0.092863, 3: 1.153873, 4: 9999}	2
CASSEV	Co	2	2	{1: 9999, 2: 0.003796, 3: 0.993237, 4: 9999}	4
CASWUR	Co	2	2	{1: 9999, 2: 0.040977, 3: 1.117976, 4: 9999}	1
CASXAY	Co	2	2	{1: 9999, 2: 0.022939, 3: 1.046254, 4: 9999}	2
CASXEC	Co	9999	2	{1: 9999, 2: 0.028764, 3: 1.051774, 4: 9999}	1
CASXIG	Co	2	2	{1: 9999, 2: 0.067955, 3: 1.087193, 4: 9999}	2
CASXOM	Co	2	2	{1: 9999, 2: 0.064619, 3: 1.096175, 4: 9999}	2
CASYIF	Co	9999	2	{1: 9999, 2: 0.00219, 3: 1.011303, 4: 9999}	2
CAVNUJ01	Co	2	7777	{1: 9999, 2: 0.305971, 3: 0.360913, 4: 9999}	1
CAVYIJ	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	3
CAVZAC	Co	9999	2	{1: 9999, 2: 0.108535, 3: 1.255844, 4: 9999}	3
CAVZEG	Co	9999	2	{1: 9999, 2: 0.102617, 3: 1.250387, 4: 9999}	3
CAWHUD	Co	3	3	{1: 9999, 2: 0.595795, 3: 0.008912, 4: 9999}	4
CAWLIX	Co	2	2	{1: 9999, 2: 0.003628, 3: 1.066233, 4: 9999}	4
CAWQIB	Co	2	2	{1: 9999, 2: 0.003876, 3: 1.09781, 4: 9999}	3
CAWVUT	Co	2	2	{1: 9999, 2: 6.7e-05, 3: 0.959712, 4: 9999}	3
CAXBOT	Co	2	2	{1: 9999, 2: 7.6e-05, 3: 1.086037, 4: 9999}	4
CAXJAP	Co	3	7777	{1: 9999, 2: 0.454303, 3: 0.017969, 4: 9999}	5
CAXTUT	Co	2	2	{1: 9999, 2: 0.02789, 3: 1.18148, 4: 9999}	2
CAXXOO	Co	1	7777	{1: 9999, 2: 0.488321, 3: 0.173552, 4: 9999}	3
CAYCIO	Co	3	7777	{1: 9999, 2: 0.439778, 3: 0.096236, 4: 9999}	2
CAZFEO	Co	3	3	{1: 9999, 2: 0.647914, 3: 0.018446, 4: 9999}	5
CAZHIW	Co	2	2	{1: 9999, 2: 0.011818, 3: 1.112206, 4: 9999}	2
CAZMEW	Co	3	3	{1: 9999, 2: 9999, 3: 0.131016, 4: 9999}	5
CAZOCO	Co	3	7777	{1: 9999, 2: 0.344886, 3: 0.091257, 4: 9999}	4
CAZQUS	Co	9999	3	{1: 9999, 2: 9999, 3: 0.015126, 4: 9999}	5
CBENCO01	Co	2	2	{1: 9999, 2: 0.124105, 3: 1.188203, 4: 9999}	3
CBOXMB10	Co	3	3	{1: 9999, 2: 9999, 3: 0.028984, 4: 9999}	4
CDMGCO11	Co	3	3	{1: 9999, 2: 0.871642, 3: 0.483369, 4: 9999}	3
CDMGDN	Co	9999	7777	{1: 9999, 2: 0.328384, 3: 0.030429, 4: 9999}	2
CEBDIW	Co	2	2	{1: 9999, 2: 5.2e-05, 3: 0.936357, 4: 1.821738}	2
CEDMOP	Co	2	2	{1: 9999, 2: 0.001603, 3: 1.044255, 4: 9999}	4
CEDZAO	Co	2	2	{1: 9999, 2: 0.014209, 3: 1.089989, 4: 9999}	2
CEDZOC	Co	2	2	{1: 9999, 2: 0.066156, 3: 1.179604, 4: 9999}	3
CEDZUJ	Co	2	8888	{1: 9999, 2: 9999, 3: 1.076223, 4: 9999}	2
CEFCIB	Co	2	8888	{1: 9999, 2: 9999, 3: 1.096327, 4: 9999}	2
CEFDIC	Co	2	2	{1: 9999, 2: 0.009639, 3: 1.037902, 4: 9999}	3
CEFTEM	Co	3	3	{1: 9999, 2: 0.77815, 3: 0.004097, 4: 9999}	2
CEHYAP01	Co	3	3	{1: 9999, 2: 9999, 3: 0.165089, 4: 9999}	3
CEHZOF	Co	3	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
CEJVOD	Co	2	2	{1: 9999, 2: 0.020975, 3: 1.056841, 4: 9999}	3
